Date,Open,High,Low,Close,Volume
2011-04-04,50.4922,50.5448,49.9664,50.1855,48659100
2011-04-05,50.0891,50.3783,49.9489,50.054,55349400
2011-04-06,50.4396,50.5886,49.8875,50.1767,49532100
2011-04-07,50.1592,50.4747,49.7824,50.1417,60697000
2011-04-08,50.3695,50.4484,49.6422,49.9051,42782200
2011-04-11,50.0978,50.203,49.5633,49.7385,42451700
2011-04-12,49.5107,49.6334,49.204,49.3968,50422800
2011-04-13,49.7648,49.9489,49.4231,49.8174,49979800
2011-04-14,49.4757,49.7999,49.2741,49.7298,53544100
2011-04-15,49.537,49.8349,49.3179,49.6422,68530000
2011-04-18,49.1427,49.3092,48.4767,49.2917,69065000
2011-04-19,49.4231,49.5983,49.1602,49.5983,38608400
2011-04-20,50.4746,50.7726,50.4133,50.72,67397500
2011-04-21,51.2107,51.237,50.9654,51.1231,43666800
2011-04-25,51.1669,51.2808,51.0705,51.2546,25376800
2011-04-26,51.386,51.7277,51.2721,51.5437,49400000
2011-04-27,51.6401,51.9556,51.4035,51.8942,56465500
2011-04-28,51.7365,51.903,51.5963,51.8154,48100000
2011-04-29,51.719,51.9556,51.6839,51.7716,44831200
2011-05-02,51.8504,51.9994,51.5437,51.6752,48149400
2011-05-03,51.6489,51.7015,51.1143,51.4298,38100000
2011-05-04,51.4561,51.5875,50.9216,51.3509,53097200
2011-05-05,51.0968,51.6752,50.8953,51.0705,72200000
2011-05-06,51.5788,51.8767,51.0968,51.237,72507000
2011-05-09,51.3247,51.6314,51.1231,51.4298,40022000
2011-05-10,51.5788,51.9468,51.5087,51.868,38053600
2011-05-11,51.7891,51.9731,51.1406,51.4911,61900000
2011-05-12,51.3334,51.8679,51.0355,51.7978,66100000
2011-05-13,51.6752,51.7628,51.1669,51.1844,63506600
2011-05-16,50.9478,51.1056,50.1855,50.2994,73115300
2011-05-17,50.0365,50.4484,49.9313,50.4396,63136000
2011-05-18,50.3695,50.9478,50.3082,50.8602,42351100
2011-05-19,51.0179,51.1231,50.6937,51.0092,35015800
2011-05-20,50.9566,51.0092,50.5535,50.6236,44703300
2011-05-23,49.9313,50.0803,49.6422,49.8788,43700000
2011-05-24,50.0014,50.0102,49.5633,49.5721,39314800
2011-05-25,49.5107,50.0014,49.4844,49.7648,41369000
2011-05-26,49.6159,50.2118,49.6071,50.0716,40564100
2011-05-27,50.1592,50.3783,50.1154,50.3257,30127200
2011-05-31,50.7989,51.1406,50.536,51.1406,47590100
2011-06-01,51.0179,51.1406,49.9839,50.0277,51795000
2011-06-02,50.1241,50.3081,49.8525,50.1329,50198100
2011-06-03,49.5545,49.9401,49.3092,49.3793,57773700
2011-06-06,49.2654,49.537,48.9499,48.9762,50175600
2011-06-07,49.1076,49.3004,48.8535,48.8885,46311100
2011-06-08,48.7834,48.871,48.3978,48.538,46426400
2011-06-09,48.5555,48.8622,48.3978,48.6256,45307500
2011-06-10,48.3978,48.4942,47.837,47.8808,53740600
2011-06-13,47.9071,48.1349,47.7143,47.8808,37736800
2011-06-14,48.2489,48.6082,48.2226,48.4942,40565300
2011-06-15,48.0298,48.3277,47.4777,47.5741,59022400
2011-06-16,47.6004,47.7581,46.987,47.3901,66316200
2011-06-17,47.7774,47.9531,47.1012,47.2417,70337000
2011-06-20,47.1099,47.6281,47.1099,47.4876,37402900
2011-06-21,47.6545,48.5591,47.4525,48.5064,55892800
2011-06-22,48.3044,48.5854,48.1463,48.1551,36833300
2011-06-23,47.6369,48.6293,47.4788,48.603,80743300
2011-06-24,48.3746,48.4185,47.6632,47.7598,56298300
2011-06-27,47.8125,48.7698,47.7071,48.5239,49968900
2011-06-28,48.6293,49.2529,48.559,49.2441,47028800
2011-06-29,49.3583,49.5427,49.0948,49.4461,65407300
2011-06-30,49.6218,50.1399,49.5954,50.1048,50347200
2011-07-01,50.1311,50.9303,49.9906,50.8601,53203900
2011-07-05,50.9128,51.1675,50.7898,51.1148,43128800
2011-07-06,51.0533,51.3695,50.8865,51.2817,49282700
2011-07-07,51.6681,52.1336,51.589,51.9843,54799800
2011-07-08,51.5364,51.8525,51.2641,51.8437,69519500
2011-07-11,51.2992,51.5627,50.7283,50.904,52080800
2011-07-12,50.8952,51.0006,50.4649,50.5176,84000700
2011-07-13,50.8864,51.2378,50.5439,50.7284,82378100
2011-07-14,50.8601,51.0972,49.9467,50.1399,98774200
2011-07-15,50.702,50.8074,50.3331,50.8074,68281500
2011-07-18,50.5263,50.7547,50.0433,50.5351,59512200
2011-07-19,51.0182,51.7296,51.0182,51.6857,73904600
2011-07-20,51.9755,51.9843,51.3783,51.4661,57085500
2011-07-21,51.5188,52.0984,51.2377,51.8086,70148800
2011-07-22,51.7823,52.4322,51.7471,52.3444,43620400
2011-07-25,51.9316,52.5288,51.835,52.239,48916100
2011-07-26,52.2038,52.5464,52.0984,52.3707,40918900
2011-07-27,52.0282,52.0721,50.8864,51.0182,83969500
2011-07-28,51.0445,51.7559,50.8425,51.106,61031900
2011-07-29,50.6932,51.4749,50.4473,50.9391,82860500
2011-08-01,51.5539,51.6593,50.0872,50.702,85421100
2011-08-02,50.4649,50.6932,49.367,49.4197,90853300
2011-08-03,49.4812,49.9555,48.6117,49.894,103612300
2011-08-04,49.1826,49.2617,47.5754,47.5754,132830000
2011-08-05,48.0585,48.3307,45.9506,47.2768,214111800
2011-08-08,45.8277,46.6532,44.4312,44.4312,204804500
2011-08-09,45.0987,46.6181,43.8516,46.5742,193707100
2011-08-10,45.5203,46.583,44.6157,44.6684,205917900
2011-08-11,45.3095,47.1538,45.0899,46.6356,143825300
2011-08-12,46.9255,47.3383,46.4424,47.0484,90483300
2011-08-15,47.2417,47.7423,47.0133,47.7423,73554300
2011-08-16,47.2768,47.7335,46.7059,47.3383,89219200
2011-08-17,47.3997,47.795,46.5654,47.0572,84416600
2011-08-18,45.7838,45.7925,44.3346,44.7474,130019400
2011-08-19,44.2819,45.3797,43.9043,43.9394,96674600
2011-08-22,44.9933,45.0021,43.9657,44.0975,77107700
2011-08-23,44.3961,45.9155,44.2117,45.9155,75688400
2011-08-24,45.7837,46.3634,45.4149,46.2756,80197700
2011-08-25,46.2492,46.46,45.3622,45.5202,93623700
2011-08-26,45.371,46.8201,44.923,46.662,91573300
2011-08-29,47.1275,48.0145,47.1099,47.9618,45985800
2011-08-30,47.7862,48.5678,47.5227,48.278,61617900
2011-08-31,48.5678,48.9543,47.9531,48.3571,60900400
2011-09-01,48.48,48.8664,47.8301,47.9179,57158400
2011-09-02,47.0572,47.9618,46.5391,46.7938,58185700
2011-09-06,45.7047,46.8728,45.5905,46.8025,52992200
2011-09-07,47.47,47.997,47.3383,47.9882,48952200
2011-09-08,47.7423,48.4537,47.6105,47.7686,61422800
2011-09-09,47.4349,47.6369,46.4161,46.7059,63663500
2011-09-12,46.1877,47.3383,46.1702,47.3031,65973000
2011-09-13,47.4788,48.0321,47.2504,47.9355,59020000
2011-09-14,48.1814,49.1651,47.7071,48.6205,90757300
2011-09-15,49.1475,49.4285,48.6469,49.3407,83536100
2011-09-16,49.4498,49.8458,49.353,49.793,91902100
2011-09-19,49.177,50.0745,48.7723,49.8106,73042900
2011-09-20,50.0657,50.4617,49.4762,49.5906,66570100
2011-09-21,49.8458,50.0921,48.7195,48.7283,79938000
2011-09-22,47.4876,47.9188,46.4142,47.1445,151885500
2011-09-23,46.7486,47.8484,46.7134,47.646,85940600
2011-09-26,47.8836,48.2884,46.8189,48.2004,96261400
2011-09-27,49.0187,49.4498,48.3763,48.7019,81148600
2011-09-28,48.9131,49.2474,47.866,47.9804,76757100
2011-09-29,48.7107,48.7723,46.6078,47.4085,116900200
2011-09-30,46.775,47.1709,46.159,46.1854,104870100
2011-10-03,45.7719,46.5022,44.9712,44.9976,99149500
2011-10-04,44.54,46.0094,44.0825,45.9215,137013700
2011-10-05,45.8071,47.2325,45.4551,47.1005,108825700
2011-10-06,47.0389,47.9012,46.8189,47.8924,71939200
2011-10-07,47.866,48.0948,47.2677,47.5756,72525200
2011-10-10,48.3851,49.221,48.2971,49.221,48230200
2011-10-11,49.0891,49.6786,49.0099,49.5554,66449100
2011-10-12,50.0305,50.3561,49.7666,49.8017,85627600
2011-10-13,49.705,50.3209,49.6522,50.2593,63443700
2011-10-14,50.8752,51.2008,50.6025,51.192,65643600
2011-10-17,50.9544,51.1128,50.1273,50.4001,65161300
2011-10-18,50.3209,51.2888,49.8546,51.0248,91434600
2011-10-19,50.7432,50.9016,49.8722,50.0393,67639400
2011-10-20,50.0305,50.0833,49.0891,49.793,80378300
2011-10-21,50.3209,50.7345,49.9602,50.4177,60455800
2011-10-24,50.6025,51.6055,50.4265,51.4648,61449500
2011-10-25,51.2976,51.3152,50.3473,50.4529,65299200
2011-10-26,50.7344,50.84,49.4586,50.3913,98193800
2011-10-27,51.5967,52.0895,51.06,51.7815,104455500
2011-10-28,51.4912,51.9223,51.4736,51.8607,42950000
2011-10-31,51.412,51.5967,50.9544,50.9896,60520200
2011-11-01,49.7314,50.9544,49.3794,49.661,99933000
2011-11-02,50.1801,50.2945,49.6082,50.0833,65003800
2011-11-03,50.4793,51.192,49.8986,51.1216,78994200
2011-11-04,50.8752,51.0776,50.3473,50.8576,61527800
2011-11-07,50.8224,51.2536,50.3033,51.2184,65559000
2011-11-08,51.5879,51.8959,51.0072,51.8079,62906900
2011-11-09,50.8048,50.884,49.8282,49.9865,69539000
2011-11-10,50.4793,50.5233,49.4762,49.9602,66052400
2011-11-11,50.3913,51.0512,50.3297,50.9016,54471000
2011-11-14,50.7608,51.0424,50.4001,50.5849,44617600
2011-11-15,50.4353,51.3504,50.3825,51.148,52203900
2011-11-16,50.7784,51.1744,50.2065,50.3033,68342800
2011-11-17,50.1713,50.1889,48.8163,49.1242,101706900
2011-11-18,49.133,49.1858,48.6579,48.7459,60417000
2011-11-21,48.086,48.1564,47.3205,47.8132,52283700
2011-11-22,47.69,48.1124,47.3997,47.9716,51940100
2011-11-23,47.6108,47.6636,46.8629,46.8893,48437300
2011-11-25,46.687,47.2237,46.5198,46.5286,25448100
2011-11-28,47.6636,48.2092,47.6372,48.1476,46710700
2011-11-29,48.1212,48.4819,47.7076,47.8484,52056700
2011-11-30,49.1506,49.661,48.9835,49.617,66918600
2011-12-01,49.6082,50.0921,49.5818,49.9602,45362200
2011-12-02,50.4529,50.4529,49.7754,49.8194,36938900
2011-12-05,50.5673,50.6992,50.0833,50.3649,40492200
2011-12-06,50.4089,50.5497,50.0569,50.2241,38670000
2011-12-07,50.0833,50.4529,49.5818,50.2241,44576200
2011-12-08,49.8985,50.2857,49.2826,49.3794,51692600
2011-12-09,49.5026,50.3209,49.485,50.1713,55757900
2011-12-12,49.6434,50.1625,49.1858,49.6082,55411700
2011-12-13,49.9337,50.1361,48.8603,49.0626,68557700
2011-12-14,48.8779,48.9131,48.0244,48.2971,63682800
2011-12-15,48.7107,48.7635,48.0948,48.1652,58732900
2011-12-16,48.422,49.075,48.3337,48.4131,60978900
2011-12-19,48.5985,48.7132,47.8042,47.9366,46733900
2011-12-20,48.7132,49.4192,48.6867,49.3574,81758800
2011-12-21,49.0662,49.1015,48.0866,48.6514,78552300
2011-12-22,48.7573,49.0927,48.6867,49.0662,40334100
2011-12-23,49.1633,49.4898,49.0485,49.4898,26594600
2011-12-27,49.4536,49.8334,49.4006,49.6744,21443500
2011-12-28,49.6126,49.692,48.9678,49.1003,38180100
2011-12-29,49.1797,49.4889,49.0208,49.4536,28077900
2011-12-30,49.3476,49.5684,49.3034,49.3122,21832400
2012-01-03,50.2662,50.5135,50.1248,50.2573,39514100
2012-01-04,50.1778,50.54,49.957,50.4693,29403400
2012-01-05,50.3633,50.9286,50.169,50.8844,41260600
2012-01-06,50.8933,51.1759,50.699,51.0611,46325200
2012-01-09,51.1936,51.2113,50.7255,50.8933,39195500
2012-01-10,51.4321,51.5822,50.9109,51.2643,35949900
2012-01-11,51.2554,51.4851,51.0611,51.3702,37144100
2012-01-12,51.4851,51.6441,51.1053,51.5734,26188300
2012-01-13,51.2996,51.4056,50.9463,51.3879,35980400
2012-01-17,51.8384,52.0768,51.6617,51.856,41790800
2012-01-18,51.9532,52.545,51.8295,52.545,48692700
2012-01-19,52.7834,52.9689,52.6863,52.8718,47774500
2012-01-20,52.6421,52.8188,52.6068,52.7923,41041700
2012-01-23,52.8011,53.1809,52.5008,52.8099,40958300
2012-01-24,52.5715,52.8541,52.4743,52.7128,38440200
2012-01-25,53.2251,53.5077,52.8453,53.3752,61591800
2012-01-26,53.6049,53.702,52.9336,53.1898,37852700
2012-01-27,53.0749,53.4459,53.0484,53.3487,45532300
2012-01-30,52.8983,53.4724,52.6951,53.3929,42797800
2012-01-31,53.6579,53.755,53.1191,53.4636,51449600
2012-02-01,53.7727,54.0907,53.5784,53.8963,46146700
2012-02-02,54.073,54.2408,53.8522,54.0642,46373600
2012-02-03,54.5676,54.8679,54.4793,54.8061,36453800
2012-02-06,54.6029,54.7796,54.4616,54.7619,28541300
2012-02-07,54.7178,54.9827,54.4705,54.8768,37935700
2012-02-08,54.8856,55.1682,54.6825,55.1682,41171100
2012-02-09,55.3802,55.6275,55.0446,55.5657,46856400
2012-02-10,55.1682,55.3272,54.9828,55.1771,58090500
2012-02-13,55.5922,55.76,55.3361,55.6894,36810200
2012-02-14,55.5657,55.8395,55.3714,55.8307,51648200
2012-02-15,56.0957,56.4048,55.3537,55.442,105709100
2012-02-16,55.4597,56.2635,55.3184,56.2016,83642300
2012-02-17,56.2105,56.2546,55.7777,56.025,76112300
2012-02-21,56.0868,56.4313,55.8307,56.184,38141300
2012-02-22,56.078,56.2458,55.8484,55.9279,43174700
2012-02-23,55.9985,56.3606,55.7247,56.2988,54250000
2012-02-24,56.4578,56.5903,56.3518,56.4931,41364900
2012-02-27,56.184,56.7581,55.9367,56.5726,42678500
2012-02-28,56.6256,57.1467,56.555,57.1467,43717500
2012-02-29,57.1909,57.3764,56.7051,56.8906,59784400
2012-03-01,57.1026,57.3941,56.9348,57.3411,67558900
2012-03-02,57.2616,57.4824,57.1114,57.2969,33358200
2012-03-05,57.2616,57.3322,56.5196,56.7051,45788800
2012-03-06,56.1487,56.2811,55.8483,56.1487,54638600
2012-03-07,56.4136,56.7139,56.3253,56.5814,42741800
2012-03-08,56.9171,57.3587,56.7934,57.1909,43711100
2012-03-09,57.288,57.5354,57.2527,57.4294,43117200
2012-03-12,57.4117,57.5089,57.1644,57.4559,32687300
2012-03-13,57.765,58.5246,57.6502,58.5246,61559100
2012-03-14,58.5864,58.9486,58.3656,58.7278,59926900
2012-03-15,58.9044,59.0192,58.6041,58.8956,65531200
2012-03-16,58.9867,58.9867,58.7125,58.854,53023100
2012-03-19,58.9513,59.4114,58.7921,59.2698,60966200
2012-03-20,58.9602,59.4379,58.8009,59.376,47290600
2012-03-21,59.3849,59.7122,59.3052,59.3849,39648100
2012-03-22,59.0309,59.4025,58.9956,59.261,56953900
2012-03-23,59.3318,59.3495,58.8894,59.2256,45541700
2012-03-26,59.6237,60.2608,59.5707,60.2608,40855300
2012-03-27,60.305,60.597,60.2784,60.3492,37278200
2012-03-28,60.3846,60.6147,59.7565,60.1104,44421900
2012-03-29,59.8095,60.1015,59.4556,59.8803,53975300
2012-03-30,60.1457,60.1811,59.5264,59.7653,39480900
2012-04-02,59.7034,60.4643,59.5972,60.3846,40031600
2012-04-03,60.4377,60.6501,60.0307,60.3669,45539900
2012-04-04,59.9157,59.9511,59.1991,59.5441,54088100
2012-04-05,59.4379,59.9688,59.3937,59.9157,42979900
2012-04-09,59.1725,59.7034,59.0663,59.4645,36908200
2012-04-10,59.4379,59.668,58.3231,58.5089,69254200
2012-04-11,59.0221,59.1814,58.6417,58.7921,62950000
2012-04-12,58.9071,59.5264,58.8186,59.4645,57407400
2012-04-13,59.261,59.4556,58.5355,58.562,55227500
2012-04-16,58.854,58.8894,57.7215,57.9073,57588000
2012-04-17,58.1551,59.2698,58.0666,59.084,47362400
2012-04-18,58.9159,59.2787,58.7567,58.9336,42536100
2012-04-19,58.7213,59.4291,58.0577,58.2701,81110900
2012-04-20,58.5886,58.8451,58.0223,58.1108,59906900
2012-04-23,57.5623,57.6684,57.058,57.58,70514400
2012-04-24,57.4738,57.7127,57.0225,57.2703,49661500
2012-04-25,58.4559,58.8275,58.3674,58.7921,57526900
2012-04-26,58.7832,59.2698,58.7036,59.1371,41799500
2012-04-27,59.3849,59.6768,59.0752,59.491,46003800
2012-04-30,59.3141,59.4291,59.0221,59.0663,37787700
2012-05-01,59.0044,59.8361,58.9159,59.1637,37643800
2012-05-02,58.8717,59.376,58.7301,59.3318,38299300
2012-05-03,59.3671,59.4114,58.5532,58.7036,51297600
2012-05-04,58.1639,58.7036,57.2349,57.2438,107554000
2012-05-07,56.8987,57.5711,56.881,57.2968,50267800
2012-05-08,56.9341,57.2791,56.1643,57.0845,72659700
2012-05-09,56.4209,57.2261,56.1909,56.9075,85715300
2012-05-10,57.1641,57.1818,56.5802,56.7925,49448900
2012-05-11,56.5979,57.3853,56.5448,56.7837,47099900
2012-05-14,56.297,56.6952,56.1643,56.2528,46360000
2012-05-15,56.4032,56.8633,55.9697,56.067,66908600
2012-05-16,56.2617,56.4298,55.5716,55.6866,52825900
2012-05-17,55.7043,55.7928,54.501,54.5099,62253900
2012-05-18,54.678,54.8195,53.7578,53.8021,79496500
2012-05-21,53.9082,55.3592,53.8374,55.3061,61473000
2012-05-22,55.4654,55.6954,54.8461,55.2442,62954800
2012-05-23,54.7753,55.4831,54.2975,55.3504,56951100
2012-05-24,55.43,55.4831,54.5806,54.9876,83131200
2012-05-25,55.0407,55.138,54.7576,54.9168,32078900
2012-05-29,55.43,55.8724,55.1026,55.6158,44216700
2012-05-30,55.1115,55.3415,54.5718,55.1469,56431800
2012-05-31,55.0761,55.2176,54.4921,54.908,55260100
2012-06-01,53.9171,54.2533,53.4304,53.4481,71430800
2012-06-04,53.5985,53.9348,53.1208,53.8551,74119500
2012-06-05,53.6693,54.1825,53.6428,54.0763,47916900
2012-06-06,54.4833,55.3592,54.4302,55.315,58781800
2012-06-07,55.8989,55.8989,55.0496,55.0938,38414800
2012-06-08,55.0053,55.6954,54.8195,55.6246,39730800
2012-06-11,56.0493,56.0759,54.6514,54.6868,51008900
2012-06-12,54.9434,55.3769,54.5718,55.3504,48802600
2012-06-13,55.1911,55.6069,54.7841,54.9699,50840100
2012-06-14,54.9611,55.3946,54.678,55.1734,65170600
2012-06-15,55.3268,55.9387,55.3002,55.8589,41536100
2012-06-18,55.6283,56.524,55.5397,56.3821,32191200
2012-06-19,56.6659,57.2068,56.6215,56.9674,36476500
2012-06-20,57.0915,57.26,56.5861,57.0117,51389700
2012-06-21,56.9674,57.0295,55.5308,55.5929,42492700
2012-06-22,55.7791,56.2491,55.6283,56.1781,29504200
2012-06-25,55.717,55.7347,54.9366,55.0963,33136400
2012-06-26,55.2825,55.6017,55.0342,55.4421,30611100
2012-06-27,55.6549,56.0274,55.5929,55.7791,35705800
2012-06-28,55.3623,55.3978,54.5731,55.1583,49793400
2012-06-29,56.2225,56.8964,56.054,56.8964,44761300
2012-07-02,56.9763,57.0915,56.6393,57.0649,33425600
2012-07-03,57.1004,57.5438,57.0117,57.5438,15895100
2012-07-05,57.4906,57.8631,57.1802,57.5793,37016200
2012-07-06,57.3132,57.3665,56.4442,56.861,40684100
2012-07-09,56.7989,56.9851,56.4708,56.7546,35628300
2012-07-10,57.0649,57.2068,55.9742,56.1959,47365700
2012-07-11,56.1249,56.2757,55.4244,55.8855,43432000
2012-07-12,55.4421,55.5929,54.8568,55.3623,57680400
2012-07-13,55.5131,56.3289,55.4776,56.2048,32357200
2012-07-16,56.0806,56.3289,55.8234,56.0451,27621400
2012-07-17,56.3998,56.524,55.5396,56.3378,42467800
2012-07-18,56.2314,57.2689,56.2136,57.1004,44489700
2012-07-19,57.4995,57.9163,57.393,57.73,53017800
2012-07-20,57.7123,57.73,56.9408,56.9674,40573100
2012-07-23,55.8589,56.4708,55.4332,56.2757,48657800
2012-07-24,56.3732,56.4531,55.4687,55.8323,57269700
2012-07-25,55.3978,55.8234,55.114,55.4598,46264400
2012-07-26,56.258,56.5151,55.8412,56.1959,41928200
2012-07-27,56.6038,57.6325,56.4353,57.5261,42621000
2012-07-30,57.668,57.9163,57.2866,57.4817,37821300
2012-07-31,57.5704,57.801,57.4108,57.464,34588300
2012-08-01,57.8719,57.8897,57.0649,57.2955,30920200
2012-08-02,56.861,57.6591,56.6748,57.0915,40534900
2012-08-03,58.0138,58.4217,57.8098,58.1734,42117400
2012-08-06,58.4749,58.874,58.3508,58.6168,23523600
2012-08-07,58.8651,59.344,58.7764,59.1045,28223300
2012-08-08,58.9538,59.2021,58.8562,59.0779,20723500
2012-08-09,59.0691,59.3351,58.9626,59.2553,20726200
2012-08-10,59.0425,59.3085,58.8917,59.2908,20312000
2012-08-13,59.273,59.4415,58.9715,59.4327,19890300
2012-08-14,59.6543,59.7785,59.2908,59.4593,24218700
2012-08-15,59.4149,59.6987,59.4061,59.61,29100400
2012-08-16,59.8317,60.4525,59.7608,60.3194,35699900
2012-08-17,60.4525,60.5944,60.3106,60.5855,22584800
2012-08-20,60.5411,60.683,60.3017,60.6742,26924000
2012-08-21,60.8338,61.0821,60.1953,60.4348,41391000
2012-08-22,60.3017,60.7983,60.1332,60.683,44555700
2012-08-23,60.4081,60.6032,60.0268,60.1864,28800400
2012-08-24,60.0446,60.7008,59.947,60.5589,38384800
2012-08-27,60.8161,60.8959,60.5234,60.6564,20671400
2012-08-28,60.6032,60.8249,60.3993,60.6564,27337900
2012-08-29,60.6564,60.8072,60.3993,60.6564,26672400
2012-08-30,60.3904,60.417,59.947,60.0446,24425400
2012-08-31,60.4791,60.7008,59.8317,60.4436,42128000
2012-09-04,60.3283,60.6121,59.7874,60.3815,32017200
2012-09-05,60.3549,60.6121,60.1598,60.3194,26129300
2012-09-06,60.6919,61.6762,60.6742,61.6585,43100000
2012-09-07,61.5166,61.6762,61.3925,61.5698,32958600
2012-09-10,61.4102,61.5432,60.7362,60.7806,25490000
2012-09-11,60.7895,61.0289,60.5855,60.683,29810100
2012-09-12,60.9047,61.02,60.4879,60.8604,42203400
2012-09-13,60.9136,61.9511,60.8515,61.6851,45417800
2012-09-14,61.9068,62.4566,61.8891,62.2349,38880300
2012-09-17,62.2704,62.2881,62.0398,62.2615,31798400
2012-09-18,62.1019,62.3413,62.093,62.3147,27169800
2012-09-19,62.3059,62.5896,62.1285,62.43,36484600
2012-09-20,62.1285,62.43,61.96,62.3679,42520200
2012-09-21,62.6792,62.7326,62.3235,62.3857,23678500
2012-09-24,61.8699,62.1278,61.7365,62.0211,32341600
2012-09-25,62.1812,62.3235,61.1229,61.1496,41299600
2012-09-26,61.0695,61.1051,60.3403,60.6516,32770400
2012-09-27,60.8028,61.6298,60.696,61.4875,25339500
2012-09-28,61.283,61.4697,60.9272,60.9806,30112600
2012-10-01,61.2741,61.6565,60.696,60.8917,37715300
2012-10-02,61.1585,61.3452,60.5893,61.0695,33254300
2012-10-03,61.2385,61.5764,60.9984,61.4608,38236000
2012-10-04,61.5586,61.8432,61.363,61.6742,26128600
2012-10-05,61.9855,62.0745,61.1852,61.3452,25207900
2012-10-08,60.9895,61.114,60.6427,60.785,30911500
2012-10-09,60.6249,60.7761,59.6733,59.8156,67974000
2012-10-10,59.7978,59.9668,59.4065,59.5132,45134300
2012-10-11,59.9579,60.0023,59.2909,59.3264,30469400
2012-10-12,59.3176,59.6377,59.1842,59.2998,24891200
2012-10-15,59.5221,59.8156,59.1664,59.7355,22220100
2012-10-16,59.8245,60.6515,59.8067,60.5804,33960600
2012-10-17,60.2691,60.7405,60.1891,60.5448,33439400
2012-10-18,60.3492,60.5448,59.6199,59.8423,61707600
2012-10-19,59.7711,59.8245,58.3393,58.4105,75362600
2012-10-22,58.3838,58.864,58.2504,58.7128,38621500
2012-10-23,58.2326,58.6506,57.9747,58.1526,52591200
2012-10-24,58.4816,58.5795,57.8591,57.9481,39872400
2012-10-25,58.3482,58.4461,57.7791,57.9481,52688700
2012-10-26,57.948,58.3571,57.4945,58.117,54213100
2012-10-31,58.0459,58.1526,57.5656,57.7613,38524500
2012-11-01,58.1259,58.6951,57.9569,58.5794,26945000
2012-11-02,58.8462,58.8818,57.9036,57.9569,44083000
2012-11-05,57.9658,58.4549,57.8413,58.3393,28094700
2012-11-06,58.4371,58.8462,58.2148,58.446,29608400
2012-11-07,57.8235,57.8947,56.8275,57.0676,70737800
2012-11-08,57.2277,57.3611,56.1694,56.1694,58585800
2012-11-09,56.205,57.0142,56.1694,56.4095,51542100
2012-11-12,56.7386,56.8008,56.2494,56.4006,32663700
2012-11-13,55.9649,56.5429,55.8315,56.0093,43288300
2012-11-14,56.285,56.3473,55.2623,55.3512,82655300
2012-11-15,55.3868,55.5736,54.9599,55.1645,55124200
2012-11-16,55.2089,55.5647,54.5242,55.4046,70873100
2012-11-19,56.0093,56.7652,55.9915,56.7208,55306400
2012-11-20,56.703,56.8186,56.1961,56.7386,52012700
2012-11-21,56.8008,56.9342,56.5607,56.8542,19611700
2012-11-23,57.1743,57.7346,57.1387,57.7168,16462900
2012-11-26,57.5745,58.0014,57.3967,57.9658,26430900
2012-11-27,57.9569,58.1614,57.6723,57.7701,25828600
2012-11-28,57.4945,58.3126,57.1387,58.2682,37295800
2012-11-29,58.5794,58.8196,58.3215,58.615,41136100
2012-11-30,58.6239,58.6684,58.3482,58.5172,33497400
2012-12-03,58.9707,59.0241,58.3749,58.4016,28240000
2012-12-04,58.4283,58.4905,57.9836,58.366,49584500
2012-12-05,58.2771,58.286,57.4055,57.7168,54076200
2012-12-06,57.5389,58.2326,57.3878,58.0903,47512300
2012-12-07,58.3749,58.4372,57.5479,57.7435,30089400
2012-12-10,57.5834,58.2148,57.5834,57.9125,33219600
2012-12-11,58.3126,58.9974,58.2682,58.6684,40750800
2012-12-12,58.9796,58.9796,58.3838,58.5439,45917700
2012-12-13,58.4283,58.8374,57.8324,58.0814,45467700
2012-12-14,57.6901,57.8769,57.3344,57.5301,39630300
2012-12-17,57.5834,58.3126,57.5034,58.2948,42302900
2012-12-18,58.5883,59.2731,58.4282,59.1842,55596000
2012-12-19,59.3531,59.3709,58.8907,58.9263,34832500
2012-12-20,59.033,59.0597,58.6328,58.9263,40754300
2012-12-21,58.0204,58.3781,57.77,58.3065,51152900
2012-12-24,58.1545,58.2529,58.0561,58.1903,11418300
2012-12-26,58.235,58.2887,57.4928,57.6806,21751300
2012-12-27,57.7342,57.8058,56.8757,57.5911,52933200
2012-12-28,57.1529,57.618,57.0098,57.0367,33082100
2012-12-31,56.9741,58.3513,56.8578,58.2439,57544000
2013-01-02,59.6748,60.1219,59.4512,60.0951,70695900
2013-01-03,60.0951,60.2203,59.6032,59.7821,47366500
2013-01-04,59.8089,59.8089,59.4423,59.5854,33972500
2013-01-07,59.4333,59.7016,59.2455,59.6032,26766200
2013-01-08,59.5943,59.7553,59.174,59.487,28734900
2013-01-09,59.5764,59.8715,59.5138,59.7105,25600300
2013-01-10,60.1219,60.1577,59.5138,60.0683,37528000
2013-01-11,60.0414,60.1756,59.9162,60.1487,21158600
2013-01-14,59.8447,60.0504,59.6211,59.8805,36768500
2013-01-15,59.5854,59.6748,59.3171,59.5854,31675300
2013-01-16,59.6658,60.0325,59.5585,59.8268,33822300
2013-01-17,60.0682,60.3455,59.9699,60.113,32024200
2013-01-18,59.9341,60.0414,59.7105,59.9788,31992000
2013-01-22,60.0414,60.1219,59.6748,60.0772,32123100
2013-01-23,60.417,60.6227,60.3276,60.4438,31975700
2013-01-24,59.6122,60.1666,59.5227,59.6122,42596300
2013-01-25,59.8,60.0861,59.6837,59.9162,39240100
