Date,capital_100,fijo_10k,riesgo_1pct_atr,riesgo_2pct_atr,apalancado_x2
2013-12-06,2.27464,1.91675,1.26711,1.58425,4.28493
2013-12-09,2.27464,1.91675,1.26711,1.58425,4.28493
2013-12-10,2.27464,1.91675,1.26711,1.58425,4.28493
2013-12-11,2.27464,1.91675,1.26711,1.58425,4.28493
2013-12-12,2.26684,1.91331,1.26465,1.57881,4.25552
2013-12-13,2.2639,1.91202,1.26373,1.57677,4.2445
2013-12-16,2.27644,1.91756,1.26768,1.5855,4.29152
2013-12-17,2.27191,1.91557,1.26625,1.58234,4.27442
2013-12-18,2.29832,1.92719,1.27456,1.60074,4.37381
2013-12-19,2.29192,1.92441,1.27256,1.59628,4.34944
2013-12-20,2.31526,1.93459,1.27987,1.61253,4.43803
2013-12-23,2.33961,1.94511,1.28747,1.6295,4.5314
2013-12-24,2.33898,1.94484,1.28727,1.62906,4.52894
2013-12-26,2.33898,1.94484,1.28727,1.62906,4.52894
2013-12-27,2.33898,1.94484,1.28727,1.62906,4.52894
2013-12-30,2.33898,1.94484,1.28727,1.62906,4.52894
2013-12-31,2.33898,1.94484,1.28727,1.62906,4.52894
2014-01-02,2.33898,1.94484,1.28727,1.62906,4.52894
2014-01-03,2.33898,1.94484,1.28727,1.62906,4.52894
2014-01-06,2.32864,1.94042,1.28388,1.62185,4.4889
2014-01-07,2.35022,1.94968,1.29096,1.63688,4.5721
2014-01-08,2.35534,1.95187,1.29264,1.64045,4.59205
2014-01-09,2.36279,1.95503,1.29508,1.64564,4.6211
2014-01-10,2.36279,1.95503,1.29508,1.64564,4.6211
2014-01-13,2.36279,1.95503,1.29508,1.64564,4.6211
2014-01-14,2.39856,1.97016,1.3053,1.67055,4.76098
2014-01-15,2.41826,1.97838,1.31089,1.68427,4.8392
2014-01-16,2.41514,1.97709,1.31001,1.6821,4.8267
2014-01-17,2.41514,1.97709,1.31001,1.6821,4.8267
2014-01-21,2.41514,1.97709,1.31001,1.6821,4.8267
2014-01-22,2.41514,1.97709,1.31001,1.6821,4.8267
2014-01-23,2.41514,1.97709,1.31001,1.6821,4.8267
2014-01-24,2.41514,1.97709,1.31001,1.6821,4.8267
2014-01-27,2.39055,1.96691,1.30349,1.66536,4.72844
2014-01-28,2.38916,1.96633,1.30312,1.66441,4.72294
2014-01-29,2.36356,1.95561,1.29629,1.64698,4.62171
2014-01-30,2.40725,1.97409,1.30801,1.67674,4.79257
2014-01-31,2.40085,1.97144,1.30631,1.67238,4.76708
2014-02-03,2.3952,1.96908,1.3048,1.66853,4.74464
2014-02-04,2.39937,1.97082,1.30567,1.67074,4.76117
2014-02-05,2.39315,1.96823,1.30438,1.66745,4.73649
2014-02-06,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-07,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-10,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-11,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-12,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-13,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-14,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-18,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-19,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-20,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-21,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-24,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-25,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-26,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-27,2.39901,1.97068,1.3056,1.67055,4.7597
2014-02-28,2.39901,1.97068,1.3056,1.67055,4.7597
2014-03-03,2.39901,1.97068,1.3056,1.67055,4.7597
2014-03-04,2.39901,1.97068,1.3056,1.67055,4.7597
2014-03-05,2.39901,1.97068,1.3056,1.67055,4.7597
2014-03-06,2.39901,1.97068,1.3056,1.67055,4.7597
2014-03-07,2.39901,1.97068,1.3056,1.67055,4.7597
2014-03-10,2.39901,1.97068,1.3056,1.67055,4.7597
2014-03-11,2.39901,1.97068,1.3056,1.67055,4.7597
2014-03-12,2.39901,1.97068,1.3056,1.67055,4.7597
2014-03-13,2.39901,1.97068,1.3056,1.67055,4.7597
2014-03-14,2.38919,1.96659,1.30337,1.66485,4.72073
2014-03-17,2.41021,1.97538,1.30815,1.67706,4.80378
2014-03-18,2.43931,1.98746,1.31473,1.69394,4.91979
2014-03-19,2.4389,1.98729,1.31464,1.6937,4.91813
2014-03-20,2.4389,1.98729,1.31464,1.6937,4.91813
2014-03-21,2.4389,1.98729,1.31464,1.6937,4.91813
2014-03-24,2.4389,1.98729,1.31464,1.6937,4.91813
2014-03-25,2.43301,1.98487,1.31345,1.69064,4.89437
2014-03-26,2.40167,1.972,1.30711,1.67432,4.7683
2014-03-27,2.3882,1.96639,1.30437,1.66729,4.71481
2014-03-28,2.39288,1.96834,1.30532,1.66973,4.73326
2014-03-31,2.40992,1.97547,1.3088,1.67864,4.80068
2014-04-01,2.45225,1.99303,1.31742,1.70073,4.96934
2014-04-02,2.45857,1.99561,1.31869,1.70402,4.99497
2014-04-03,2.43906,1.98767,1.31477,1.69388,4.91567
2014-04-04,2.37418,1.96107,1.30167,1.66013,4.65417
2014-04-07,2.35164,1.95158,1.29704,1.64832,4.5658
2014-04-08,2.37336,1.96081,1.30152,1.65973,4.65013
2014-04-09,2.41404,1.97796,1.30988,1.68104,4.80955
2014-04-10,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-11,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-14,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-15,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-16,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-17,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-21,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-22,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-23,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-24,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-25,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-28,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-29,2.41448,1.97814,1.30997,1.68127,4.81131
2014-04-30,2.41448,1.97814,1.30997,1.68127,4.81131
2014-05-01,2.41448,1.97814,1.30997,1.68127,4.81131
2014-05-02,2.41448,1.97814,1.30997,1.68127,4.81131
2014-05-05,2.41448,1.97814,1.30997,1.68127,4.81131
2014-05-06,2.41448,1.97814,1.30997,1.68127,4.81131
2014-05-07,2.41448,1.97814,1.30997,1.68127,4.81131
2014-05-08,2.41448,1.97814,1.30997,1.68127,4.81131
2014-05-09,2.42361,1.98192,1.3116,1.68545,4.84767
2014-05-12,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-13,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-14,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-15,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-16,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-19,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-20,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-21,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-22,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-23,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-27,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-28,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-29,2.43691,1.98741,1.31397,1.69154,4.90089
2014-05-30,2.43691,1.98741,1.31397,1.69154,4.90089
2014-06-02,2.43691,1.98741,1.31397,1.69154,4.90089
2014-06-03,2.43691,1.98741,1.31397,1.69154,4.90089
2014-06-04,2.43691,1.98741,1.31397,1.69154,4.90089
2014-06-05,2.43691,1.98741,1.31397,1.69154,4.90089
2014-06-06,2.43691,1.98741,1.31397,1.69154,4.90089
2014-06-09,2.43691,1.98741,1.31397,1.69154,4.90089
2014-06-10,2.43691,1.98741,1.31397,1.69154,4.90089
2014-06-11,2.43691,1.98741,1.31397,1.69154,4.90089
2014-06-12,2.43691,1.98741,1.31397,1.69154,4.90089
2014-06-13,2.43227,1.9855,1.31263,1.68831,4.88221
2014-06-16,2.43438,1.98637,1.31324,1.68978,4.89068
2014-06-17,2.43569,1.98691,1.31362,1.69069,4.89597
2014-06-18,2.43685,1.98738,1.31395,1.69149,4.9006
2014-06-19,2.43685,1.98738,1.31395,1.69149,4.9006
2014-06-20,2.43685,1.98738,1.31395,1.69149,4.9006
2014-06-23,2.43685,1.98738,1.31395,1.69149,4.9006
2014-06-24,2.43685,1.98738,1.31395,1.69149,4.9006
2014-06-25,2.43685,1.98738,1.31395,1.69149,4.9006
2014-06-26,2.43685,1.98738,1.31395,1.69149,4.9006
2014-06-27,2.43685,1.98738,1.31395,1.69149,4.9006
2014-06-30,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-01,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-02,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-03,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-07,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-08,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-09,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-10,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-11,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-14,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-15,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-16,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-17,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-18,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-21,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-22,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-23,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-24,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-25,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-28,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-29,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-30,2.43685,1.98738,1.31395,1.69149,4.9006
2014-07-31,2.43685,1.98738,1.31395,1.69149,4.9006
2014-08-01,2.43177,1.9853,1.31258,1.68798,4.8802
2014-08-04,2.44847,1.99217,1.31709,1.69956,4.94722
2014-08-05,2.42972,1.98451,1.31205,1.68655,4.87145
2014-08-06,2.42792,1.98377,1.31156,1.6853,4.86423
2014-08-07,2.42022,1.9806,1.30948,1.67996,4.83336
2014-08-08,2.43768,1.98781,1.3142,1.69207,4.90312
2014-08-11,2.45207,1.99371,1.31808,1.70205,4.96099
2014-08-12,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-13,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-14,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-15,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-18,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-19,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-20,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-21,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-22,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-25,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-26,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-27,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-28,2.44827,1.99217,1.31706,1.69942,4.94564
2014-08-29,2.44827,1.99217,1.31706,1.69942,4.94564
2014-09-02,2.44827,1.99217,1.31706,1.69942,4.94564
2014-09-03,2.44827,1.99217,1.31706,1.69942,4.94564
2014-09-04,2.44827,1.99217,1.31706,1.69942,4.94564
2014-09-05,2.44827,1.99217,1.31706,1.69942,4.94564
2014-09-08,2.44827,1.99217,1.31706,1.69942,4.94564
2014-09-09,2.44827,1.99217,1.31706,1.69942,4.94564
2014-09-10,2.44827,1.99217,1.31706,1.69942,4.94564
2014-09-11,2.44827,1.99217,1.31706,1.69942,4.94564
2014-09-12,2.44827,1.99217,1.31706,1.69942,4.94564
2014-09-15,2.44827,1.99217,1.31706,1.69942,4.94564
2014-09-16,2.47772,2.00419,1.32606,1.71986,5.06459
2014-09-17,2.48146,2.0057,1.32719,1.72245,5.07988
2014-09-18,2.48794,2.00832,1.32916,1.72695,5.10643
2014-09-19,2.48794,2.00832,1.32916,1.72695,5.10643
2014-09-22,2.48794,2.00832,1.32916,1.72695,5.10643
2014-09-23,2.48794,2.00832,1.32916,1.72695,5.10643
2014-09-24,2.51084,2.01752,1.33571,1.74285,5.20043
2014-09-25,2.50154,2.01382,1.33306,1.73639,5.1619
2014-09-26,2.50154,2.01382,1.33306,1.73639,5.1619
2014-09-29,2.50154,2.01382,1.33306,1.73639,5.1619
2014-09-30,2.50154,2.01382,1.33306,1.73639,5.1619
2014-10-01,2.50154,2.01382,1.33306,1.73639,5.1619
2014-10-02,2.50132,2.01373,1.33301,1.73626,5.16099
2014-10-03,2.52602,2.0236,1.33875,1.75121,5.26293
2014-10-06,2.53273,2.02626,1.3403,1.75527,5.2909
2014-10-07,2.53273,2.02626,1.3403,1.75527,5.2909
2014-10-08,2.57941,2.04469,1.3505,1.78198,5.48593
2014-10-09,2.53775,2.02854,1.3415,1.75822,5.30873
2014-10-10,2.47435,2.00356,1.32766,1.72196,5.04346
2014-10-13,2.43558,1.98788,1.31907,1.69968,4.88539
2014-10-14,2.43584,1.98799,1.31913,1.69983,4.88643
2014-10-15,2.42012,1.98154,1.31562,1.69078,4.82336
2014-10-16,2.40492,1.97526,1.31221,1.68201,4.76279
2014-10-17,2.4354,1.98794,1.31908,1.69961,4.88353
2014-10-20,2.4354,1.98794,1.31908,1.69961,4.88353
2014-10-21,2.4354,1.98794,1.31908,1.69961,4.88353
2014-10-22,2.4354,1.98794,1.31908,1.69961,4.88353
2014-10-23,2.4354,1.98794,1.31908,1.69961,4.88353
2014-10-24,2.4354,1.98794,1.31908,1.69961,4.88353
2014-10-27,2.4354,1.98794,1.31908,1.69961,4.88353
2014-10-28,2.4354,1.98794,1.31908,1.69961,4.88353
2014-10-29,2.4354,1.98794,1.31908,1.69961,4.88353
2014-10-30,2.4354,1.98794,1.31908,1.69961,4.88353
2014-10-31,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-03,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-04,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-05,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-06,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-07,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-10,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-11,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-12,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-13,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-14,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-17,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-18,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-19,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-20,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-21,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-24,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-25,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-26,2.4354,1.98794,1.31908,1.69961,4.88353
2014-11-28,2.4354,1.98794,1.31908,1.69961,4.88353
2014-12-01,2.4354,1.98794,1.31908,1.69961,4.88353
2014-12-02,2.4354,1.98794,1.31908,1.69961,4.88353
2014-12-03,2.4354,1.98794,1.31908,1.69961,4.88353
2014-12-04,2.4354,1.98794,1.31908,1.69961,4.88353
2014-12-05,2.4354,1.98794,1.31908,1.69961,4.88353
2014-12-08,2.4354,1.98794,1.31908,1.69961,4.88353
2014-12-09,2.47067,2.00242,1.32901,1.72423,5.02497
2014-12-10,2.43183,1.9867,1.31814,1.69712,4.86698
2014-12-11,2.44337,1.99144,1.3214,1.70517,4.91316
2014-12-12,2.41677,1.98055,1.31391,1.68661,4.80618
2014-12-15,2.39182,1.97023,1.30686,1.66919,4.70694
2014-12-16,2.35345,1.95419,1.29595,1.64242,4.55592
2014-12-17,2.39629,1.97239,1.30822,1.67232,4.72179
2014-12-18,2.45396,1.99646,1.3246,1.71256,4.94907
2014-12-19,2.45526,1.99699,1.32497,1.71347,4.95431
2014-12-22,2.45526,1.99699,1.32497,1.71347,4.95431
2014-12-23,2.45526,1.99699,1.32497,1.71347,4.95431
2014-12-24,2.45526,1.99699,1.32497,1.71347,4.95431
2014-12-26,2.45526,1.99699,1.32497,1.71347,4.95431
2014-12-29,2.45526,1.99699,1.32497,1.71347,4.95431
2014-12-30,2.45526,1.99699,1.32497,1.71347,4.95431
2014-12-31,2.45526,1.99699,1.32497,1.71347,4.95431
2015-01-02,2.43464,1.98859,1.32021,1.70118,4.87109
2015-01-05,2.39892,1.97392,1.31194,1.67987,4.72818
2015-01-06,2.36676,1.96051,1.30443,1.66064,4.6014
2015-01-07,2.39727,1.9734,1.31161,1.67892,4.72003
2015-01-08,2.44315,1.99254,1.32233,1.70636,4.90071
2015-01-09,2.4495,1.99514,1.3238,1.71014,4.92615
2015-01-12,2.4495,1.99514,1.3238,1.71014,4.92615
2015-01-13,2.4495,1.99514,1.3238,1.71014,4.92615
2015-01-14,2.4495,1.99514,1.3238,1.71014,4.92615
2015-01-15,2.4053,1.9771,1.31597,1.68992,4.74841
2015-01-16,2.43355,1.98884,1.32104,1.70293,4.85992
2015-01-20,2.45286,1.99677,1.32447,1.71178,4.93704
2015-01-21,2.44439,1.99332,1.32297,1.70791,4.90297
2015-01-22,2.44439,1.99332,1.32297,1.70791,4.90297
2015-01-23,2.44439,1.99332,1.32297,1.70791,4.90297
2015-01-26,2.44439,1.99332,1.32297,1.70791,4.90297
2015-01-27,2.44439,1.99332,1.32297,1.70791,4.90297
2015-01-28,2.39221,1.97197,1.31412,1.68504,4.69362
2015-01-29,2.4152,1.98158,1.31808,1.6952,4.78384
2015-01-30,2.39647,1.97383,1.31487,1.68695,4.70966
2015-02-02,2.41733,1.98254,1.31846,1.69616,4.79165
2015-02-03,2.44056,1.99215,1.32243,1.70639,4.88374
2015-02-04,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-05,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-06,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-09,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-10,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-11,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-12,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-13,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-17,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-18,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-19,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-20,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-23,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-24,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-25,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-26,2.42939,1.98757,1.32054,1.70149,4.83904
2015-02-27,2.42939,1.98757,1.32054,1.70149,4.83904
2015-03-02,2.42939,1.98757,1.32054,1.70149,4.83904
2015-03-03,2.42939,1.98757,1.32054,1.70149,4.83904
2015-03-04,2.42939,1.98757,1.32054,1.70149,4.83904
2015-03-05,2.42939,1.98757,1.32054,1.70149,4.83904
2015-03-06,2.42939,1.98757,1.32054,1.70149,4.83904
2015-03-09,2.43021,1.9879,1.32075,1.70205,4.84229
2015-03-10,2.38509,1.96934,1.30874,1.67108,4.66248
2015-03-11,2.37132,1.96357,1.30504,1.66163,4.60867
2015-03-12,2.38689,1.97013,1.30923,1.67232,4.66918
2015-03-13,2.37651,1.96578,1.30645,1.66519,4.62858
2015-03-16,2.4072,1.9787,1.31471,1.68626,4.7481
2015-03-17,2.41103,1.98029,1.31574,1.6889,4.76323
2015-03-18,2.40329,1.97708,1.31367,1.68358,4.73263
2015-03-19,2.40329,1.97708,1.31367,1.68358,4.73263
2015-03-20,2.40329,1.97708,1.31367,1.68358,4.73263
2015-03-23,2.40329,1.97708,1.31367,1.68358,4.73263
2015-03-24,2.40329,1.97708,1.31367,1.68358,4.73263
2015-03-25,2.40329,1.97708,1.31367,1.68358,4.73263
2015-03-26,2.4138,1.98145,1.31611,1.68984,4.77403
2015-03-27,2.42345,1.98545,1.31834,1.69557,4.81219
2015-03-30,2.43692,1.99101,1.32145,1.70358,4.86571
2015-03-31,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-01,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-02,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-06,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-07,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-08,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-09,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-10,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-13,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-14,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-15,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-16,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-17,2.43692,1.99101,1.32145,1.70358,4.86571
2015-04-20,2.45994,2.00045,1.3272,1.71838,4.95763
2015-04-21,2.47046,2.00473,1.3298,1.72514,5.00001
2015-04-22,2.48394,2.01019,1.33314,1.7338,5.05461
2015-04-23,2.49332,2.01396,1.33546,1.73982,5.09276
2015-04-24,2.51835,2.024,1.34162,1.75589,5.19501
2015-04-27,2.51835,2.024,1.34162,1.75589,5.19501
2015-04-28,2.51835,2.024,1.34162,1.75589,5.19501
2015-04-29,2.51835,2.024,1.34162,1.75589,5.19501
2015-04-30,2.51835,2.024,1.34162,1.75589,5.19501
2015-05-01,2.54039,2.03275,1.34647,1.76857,5.28593
2015-05-04,2.54458,2.0344,1.34739,1.77099,5.30339
2015-05-05,2.50311,2.01811,1.33832,1.74716,5.13054
2015-05-06,2.48587,2.01122,1.33452,1.73723,5.05986
2015-05-07,2.50078,2.01722,1.33782,1.74583,5.12056
2015-05-08,2.532,2.0297,1.34472,1.76382,5.24839
2015-05-11,2.53236,2.02984,1.3448,1.76403,5.2499
2015-05-12,2.53236,2.02984,1.3448,1.76403,5.2499
2015-05-13,2.53236,2.02984,1.3448,1.76403,5.2499
2015-05-14,2.53236,2.02984,1.3448,1.76403,5.2499
2015-05-15,2.53236,2.02984,1.3448,1.76403,5.2499
2015-05-18,2.53236,2.02984,1.3448,1.76403,5.2499
2015-05-19,2.53236,2.02984,1.3448,1.76403,5.2499
2015-05-20,2.53236,2.02984,1.3448,1.76403,5.2499
2015-05-21,2.53236,2.02984,1.3448,1.76403,5.2499
2015-05-22,2.53236,2.02984,1.3448,1.76403,5.2499
2015-05-26,2.53236,2.02984,1.3448,1.76403,5.2499
2015-05-27,2.56414,2.04239,1.35249,1.78422,5.38167
2015-05-28,2.55836,2.04014,1.3511,1.78055,5.35742
2015-05-29,2.54311,2.03418,1.34743,1.77087,5.29354
2015-06-01,2.55166,2.03754,1.3495,1.7763,5.32913
2015-06-02,2.54358,2.03437,1.34755,1.77117,5.29536
2015-06-03,2.5512,2.03737,1.34939,1.77601,5.3271
2015-06-04,2.53179,2.02976,1.34471,1.76368,5.24604
2015-06-05,2.52578,2.02739,1.34325,1.75987,5.22114
2015-06-08,2.50013,2.01723,1.33703,1.74356,5.11509
2015-06-09,2.49597,2.01557,1.33601,1.74092,5.09808
2015-06-10,2.53017,2.02927,1.34436,1.76268,5.23778
2015-06-11,2.53745,2.03215,1.34613,1.7673,5.26793
2015-06-12,2.53745,2.03215,1.34613,1.7673,5.26793
2015-06-15,2.53745,2.03215,1.34613,1.7673,5.26793
2015-06-16,2.53745,2.03215,1.34613,1.7673,5.26793
2015-06-17,2.53745,2.03215,1.34613,1.7673,5.26793
2015-06-18,2.53745,2.03215,1.34613,1.7673,5.26793
2015-06-19,2.53745,2.03215,1.34613,1.7673,5.26793
2015-06-22,2.53745,2.03215,1.34613,1.7673,5.26793
2015-06-23,2.53745,2.03215,1.34613,1.7673,5.26793
2015-06-24,2.53745,2.03215,1.34613,1.7673,5.26793
2015-06-25,2.53745,2.03215,1.34613,1.7673,5.26793
2015-06-26,2.53745,2.03215,1.34613,1.7673,5.26793
2015-06-29,2.50403,2.01898,1.33757,1.74483,5.12916
2015-06-30,2.51295,2.02254,1.33987,1.75083,5.16569
2015-07-01,2.5329,2.03048,1.345,1.76425,5.24771
2015-07-02,2.5336,2.03075,1.34518,1.76472,5.25063
2015-07-06,2.52774,2.02844,1.34368,1.76078,5.22631
2015-07-07,2.53407,2.03095,1.34531,1.76504,5.25252
2015-07-08,2.51474,2.02332,1.34035,1.75204,5.17238
2015-07-09,2.47912,2.00915,1.33263,1.73185,5.02583
2015-07-10,2.51699,2.02443,1.34091,1.75337,5.1794
2015-07-13,2.56119,2.04199,1.35049,1.77842,5.36127
2015-07-14,2.56341,2.04285,1.35096,1.77967,5.37058
2015-07-15,2.56341,2.04285,1.35096,1.77967,5.37058
2015-07-16,2.56341,2.04285,1.35096,1.77967,5.37058
2015-07-17,2.56341,2.04285,1.35096,1.77967,5.37058
2015-07-20,2.56341,2.04285,1.35096,1.77967,5.37058
2015-07-21,2.56341,2.04285,1.35096,1.77967,5.37058
2015-07-22,2.56341,2.04285,1.35096,1.77967,5.37058
2015-07-23,2.56341,2.04285,1.35096,1.77967,5.37058
2015-07-24,2.56341,2.04285,1.35096,1.77967,5.37058
2015-07-27,2.5554,2.03973,1.34927,1.77521,5.33704
2015-07-28,2.57744,2.04835,1.35394,1.78749,5.42907
2015-07-29,2.58718,2.05213,1.35599,1.79291,5.47011
2015-07-30,2.57986,2.0493,1.35445,1.78884,5.43916
2015-07-31,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-03,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-04,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-05,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-06,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-07,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-10,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-11,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-12,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-13,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-14,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-17,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-18,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-19,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-20,2.57986,2.0493,1.35445,1.78884,5.43916
2015-08-21,2.50114,2.01879,1.34013,1.75101,5.10723
2015-08-24,2.4049,1.98031,1.32226,1.70432,4.71421
2015-08-25,2.39587,1.97656,1.32054,1.69989,4.67879
2015-08-26,2.51653,2.02692,1.34358,1.75921,5.15005
2015-08-27,2.58028,2.05225,1.35538,1.7901,5.41098
2015-08-28,2.56532,2.04645,1.35266,1.7829,5.34823
2015-08-31,2.56532,2.04645,1.35266,1.7829,5.34823
